Date;Consommation hors metallurgie;Metallurgie;Conso_VE;Conso_H2;Taux_pertes
2019-01-01 00:00:00;51604.67000124522;4622.244511224336;12419.274293676583;4720.563795888698;0.085578
2019-01-01 01:00:00;49602.87292511734;4390.981161877302;9040.997604146403;4720.563795888698;0.085698
2019-01-01 02:00:00;50674.908424200454;4370.789950764316;6505.5361498604925;4720.563795888698;0.085698
2019-01-01 03:00:00;50457.24623153839;4277.815957827713;4881.993026960212;4720.563795888698;0.085698
2019-01-01 04:00:00;48552.72779457856;4006.862226801826;3921.663233002668;4720.563795888698;0.085698
2019-01-01 05:00:00;47239.035194346136;3623.478819938741;3273.9353933905068;4720.563795888698;0.085698
2019-01-01 06:00:00;46722.79957527224;3033.352822812609;3027.759315044344;4720.563795888698;0.085698
2019-01-01 07:00:00;46783.98980878599;2661.1110215862955;2950.6663623684535;4720.563795888698;0.08581799999999999
2019-01-01 08:00:00;47322.4748927902;2600.046318578901;3720.8918339184625;4720.563795888698;0.08581799999999999
2019-01-01 09:00:00;47599.34283138125;2692.776508461955;5096.342464778278;4720.563795888698;0.08581799999999999
2019-01-01 10:00:00;49642.258085173045;2885.3393735137433;6013.597949271395;4720.563795888698;0.08581799999999999
2019-01-01 11:00:00;51890.78754962921;3056.758796859019;7489.346886611607;4720.563795888698;0.08545799999999999
2019-01-01 12:00:00;56333.970169461216;3266.4402215075465;13209.352672824949;4720.563795888698;0.08509800000000001
2019-01-01 13:00:00;61093.56521637317;3676.931221370169;21947.961577599966;4720.563795888698;0.084738
2019-01-01 14:00:00;59456.479558007966;3584.054589766464;19198.90554765786;4720.563795888698;0.084738
2019-01-01 15:00:00;56341.11518546149;3557.246396961362;11103.574200441328;4720.563795888698;0.084618
2019-01-01 16:00:00;53440.83913530767;3543.111011425795;10264.47024673276;4720.563795888698;0.084498
2019-01-01 17:00:00;51165.06095059686;3376.9292564905113;14773.194237318508;4720.563795888698;0.084738
2019-01-01 18:00:00;53772.82499537504;3168.971274540532;29116.077594772294;4720.563795888698;0.084978
2019-01-01 19:00:00;56310.863500008534;3315.053391920209;37643.42812262484;4720.563795888698;0.08521799999999999
2019-01-01 20:00:00;56478.759868111716;3858.7040364065733;35878.01953631266;4720.563795888698;0.085338
2019-01-01 21:00:00;54620.93852945307;4049.708200646436;30200.051772173072;4720.563795888698;0.085338
2019-01-01 22:00:00;47789.51344762697;3884.3808670802173;22034.19358854991;4720.563795888698;0.08521799999999999
2019-01-01 23:00:00;48716.690442234714;4671.8747474105985;15527.816867614569;4720.563795888698;0.08521799999999999
2019-01-02 00:00:00;60620.91289121677;5175.027172458445;12737.486357917116;4720.563795888698;0.088338
2019-01-02 01:00:00;57964.30028315837;4886.724295325444;9262.331577833145;4720.563795888698;0.088338
2019-01-02 02:00:00;58713.439252456184;4789.060077239044;6664.7991245149415;4720.563795888698;0.088338
2019-01-02 03:00:00;58914.02032239792;4739.903371043826;5001.5098073186855;4720.563795888698;0.088338
2019-01-02 04:00:00;57977.427161119864;4609.53624837909;4017.6700407585067;4720.563795888698;0.088338
2019-01-02 05:00:00;58129.54563959813;4426.343096057481;3350.4419117520997;4720.563795888698;0.08821799999999999
2019-01-02 06:00:00;61063.663605733396;4144.137168423633;3098.5131014598596;4720.563795888698;0.08821799999999999
2019-01-02 07:00:00;66885.27484567647;4290.2069512079215;3012.982388034381;4720.563795888698;0.088098
2019-01-02 08:00:00;71743.06113934853;4629.86016833559;3795.3385582695905;4720.563795888698;0.087978
2019-01-02 09:00:00;72912.72985022898;4860.624479773282;5186.979276942899;4720.563795888698;0.087738
2019-01-02 10:00:00;73665.6469575961;4943.635988829645;6107.1791176625065;4720.563795888698;0.08749799999999999
2019-01-02 11:00:00;74033.78763066132;4897.171604704287;7606.282998864838;4720.563795888698;0.087138
2019-01-02 12:00:00;76966.5953639545;4952.998787754544;13431.072716950974;4720.563795888698;0.086898
2019-01-02 13:00:00;78767.42966199009;5069.635145635214;22317.600756255084;4720.563795888698;0.086538
2019-01-02 14:00:00;76925.53377276879;4992.5043079286015;19500.690134872966;4720.563795888698;0.086418
2019-01-02 15:00:00;73250.83337001753;4972.81461846319;11265.824903373954;4720.563795888698;0.086178
2019-01-02 16:00:00;69331.54490584027;4903.7790963931075;10403.077723976128;4720.563795888698;0.085938
2019-01-02 17:00:00;65474.81724253602;4557.032192404372;14972.237830528098;4720.563795888698;0.086178
2019-01-02 18:00:00;66512.8469841439;4071.342649782361;29507.488143246315;4720.563795888698;0.086418
2019-01-02 19:00:00;70810.68626245615;4350.6201146211015;38190.41760385079;4720.563795888698;0.086778
2019-01-02 20:00:00;68642.83932006371;4753.98737324398;36438.83217136123;4720.563795888698;0.087018
2019-01-02 21:00:00;64788.23186576679;4779.540905825017;30705.830126570545;4720.563795888698;0.087138
2019-01-02 22:00:00;57333.272280837846;4589.993732134737;22452.883537860995;4720.563795888698;0.087258
2019-01-02 23:00:00;57940.85950210928;5477.492209292279;15822.8737676508;4720.563795888698;0.087258
2019-01-03 00:00:00;47492.71373891123;5488.550344295363;11741.344243772835;4720.563795888698;0.07969799999999999
2019-01-03 01:00:00;44181.667151178335;5136.583385951354;8548.026480935026;4720.563795888698;0.079818
2019-01-03 02:00:00;44992.31349301085;5120.460001092585;6150.814069948309;4720.563795888698;0.079818
2019-01-03 03:00:00;44907.29162657145;5057.603498201411;4621.229142541718;4720.563795888698;0.079938
2019-01-03 04:00:00;44376.996751506376;4975.154897437093;3712.193834262656;4720.563795888698;0.079938
