Date;Autres usages;Climatisation et ventilation;Cuisson;Eclairage;Energie;Industrie hors metallurgie;Metallurgie;Conso_TS_heat;Conso_TS_air_con;Conso_ECS;Conso_H2;Taux_pertes
2019-08-28 22:00:00;15005.463070037908;729.4261426935303;669.6109769459862;1695.0845956513413;840.2120691219992;16480.79786491669;4614.010906480755;-0.0;6796.613327375808;20733.791863630788;4720.563795888698;0.065658
2019-08-28 23:00:00;15210.685698304402;714.3491850400469;361.49424018685755;1520.188119168252;854.2703253604641;16756.551501706323;4691.21171121554;-0.0;7378.4571366478585;14628.761136915931;4720.563795888698;0.065538
2019-08-29 00:00:00;15008.482372484981;770.1751326581739;214.39880288027558;1242.6564866388921;906.7164118980043;17785.283880782765;4979.218553766849;-0.0;5838.261822510505;11647.264155214763;4720.563795888698;0.065658
2019-08-29 01:00:00;13017.243730235003;696.131329858536;151.53051612622886;1004.4481478254621;847.3025473371133;16619.87817601297;4652.948288501131;-0.0;4829.7656913343935;8459.49289146033;4720.563795888698;0.065778
2019-08-29 02:00:00;13284.82360346573;720.1071880107581;143.64032146454014;977.7464016857527;858.1795628410047;16833.231043846128;4712.679134644997;-0.0;4686.129476264543;6087.10888008653;4720.563795888698;0.065778
2019-08-29 03:00:00;13049.902710824343;720.0344296240297;150.5447790654058;937.140677664011;864.642549582528;16960.003075836143;4748.170593774991;-0.0;4039.424789935992;4562.557268547557;4720.563795888698;0.065898
2019-08-29 04:00:00;12640.111538178306;736.3862122949661;212.83826415892523;932.3943553615387;859.093946860405;16851.16671788373;4717.700464416375;-0.0;3360.0915532173367;3660.699273739069;4720.563795888698;0.06601800000000001
2019-08-29 05:00:00;13342.433192564164;767.7620251146172;423.6936472784262;724.4997856231727;843.911342170484;16553.359234237185;4634.325397446479;-0.0;3025.5783611795146;3052.430806895991;4720.563795888698;0.066138
2019-08-29 06:00:00;14850.669293954339;812.4164959094791;1096.6029048741098;712.3899363535651;813.2849919814118;15952.622055517424;4466.141365997134;-0.0;2992.178768744384;2816.171801382703;4720.563795888698;0.06637799999999999
2019-08-29 07:00:00;17889.835219685712;885.9061644420204;1709.3725759643044;972.9650062898095;795.2016781510289;15597.916921601252;4366.837110601329;-0.0;3181.945606068468;2731.576335290348;4720.563795888698;0.066738
2019-08-29 08:00:00;20395.338648507222;981.791123230549;1345.3065723669665;1097.2563630164516;803.1835467940631;15754.481716890778;4410.669383898906;-0.0;4014.332961106275;3444.611767993167;4720.563795888698;0.066738
2019-08-29 09:00:00;22524.14158552599;1046.9862591739206;1248.3878682602626;1167.1062375678946;834.8465642599378;16375.553141227878;4584.546296190578;-0.0;4594.508673394955;4723.598574751275;4720.563795888698;0.066618
2019-08-29 10:00:00;23792.054483982527;1084.2355053896729;1154.2267428264167;1215.0937747899793;856.2282504403286;16794.956435131506;4701.9636589723095;-0.0;4900.091185039107;5593.81956534555;4720.563795888698;0.066258
2019-08-29 11:00:00;23395.8444740436;1068.266698143105;1776.3351567013092;1181.5319559350005;851.5187224464714;16702.578407694833;4676.101243730826;-0.0;7030.475087031724;7014.920374041357;4720.563795888698;0.065898
2019-08-29 12:00:00;21975.37082090728;1009.8645170404948;3282.760269768228;1113.5454046519187;867.3218615171681;17012.557642790805;4762.883870696366;-0.0;7503.455000551487;12488.02346260161;4720.563795888698;0.065298
2019-08-29 13:00:00;23499.17209577431;1028.254271248653;1942.1956719244263;1163.3894595525474;896.4186575326423;17583.29283010819;4922.668597230604;-0.0;7175.44664448695;20942.543011658043;4720.563795888698;0.064698
2019-08-29 14:00:00;23923.364315603492;1074.9082524110768;827.1360742712209;1159.0064157464167;885.5923891552108;17370.93525509755;4863.216347877262;-0.0;7895.260555909393;18384.087162177075;4720.563795888698;0.064338
2019-08-29 15:00:00;23263.264581568666;1102.5048381719291;734.237494367129;1131.0297780182102;903.0139465841755;17712.65964391817;4958.886456697045;-0.0;8249.345241767716;10681.722372816497;4720.563795888698;0.063978
2019-08-29 16:00:00;22105.204328378666;1086.107121870714;849.5608152449103;1086.6909241354333;899.2758557312762;17639.337114766764;4938.3588582352095;-0.0;9047.698745660478;9920.26167824506;4720.563795888698;0.06361800000000001
2019-08-29 17:00:00;20967.434416722488;1049.9339498857933;1092.2669299533527;1062.1040928483328;879.9567423451313;17260.391342152856;4832.268148213442;-0.0;9851.672341407444;14195.967817010702;4720.563795888698;0.063978
2019-08-29 18:00:00;19901.455873471983;1000.8974413071584;2793.761301236087;1036.4590902164464;849.4838145205591;16662.663827445096;4664.926623840688;-0.0;9165.058281472604;27785.281729960625;4720.563795888698;0.064458
2019-08-29 19:00:00;18080.98206244225;944.2920356641785;5807.387910372675;1026.7278246619348;872.0804716708577;17105.89843579578;4789.015898491034;-0.0;7508.072672813727;35716.34210415192;4720.563795888698;0.064818
2019-08-29 20:00:00;17856.807215160417;954.649140205112;4206.701506279606;1123.9657423707404;909.5595703974112;17841.052219003464;4994.831655943887;-0.0;6756.635536635584;33762.95474127234;4720.563795888698;0.065538
2019-08-29 21:00:00;17708.07969546981;918.2622206363452;1806.2581726065503;1562.7094902483702;942.0955126451079;18479.246523405473;5173.502316110014;-0.0;4793.426968906407;28251.119179894828;4720.563795888698;0.066138
2019-08-29 22:00:00;15137.544656065138;735.8467217431072;675.5050489545246;1710.00512564758;847.6078117372635;16625.865691936233;4654.624506716244;-0.0;5216.005576823295;20561.39011979681;4720.563795888698;0.066498
2019-08-29 23:00:00;15474.288990053812;726.728955444221;367.7589854818266;1546.5331900111632;869.0749485231106;17046.944862126005;4772.511060495213;-0.0;5480.461731722363;14489.910831016528;4720.563795888698;0.066498
2019-08-30 00:00:00;15275.281407021228;777.7216500666211;216.4995862433453;1253.2181540160516;916.9748737287946;17986.50379056099;5035.552652398404;-0.0;4286.564328155551;11536.581698087622;4720.563795888698;0.066618
2019-08-30 01:00:00;13301.023657435131;705.853909907322;153.64686576970124;1020.0014985720844;859.6083118303519;16861.256191022603;4720.525146588925;-0.0;3501.995054541432;8379.007810119696;4720.563795888698;0.066738
2019-08-30 02:00:00;13596.91710019114;731.7530910551037;145.9633606449135;994.718317698593;869.6664426678701;17058.547000522347;4775.759251453367;-0.0;3236.811081543547;6021.955845000619;4720.563795888698;0.066858
2019-08-30 03:00:00;13298.465902251895;728.8822466127612;152.39468856810285;956.7876606792644;875.1474928364969;17166.05811637425;4805.858320979817;-0.0;2745.6588429814055;4513.664040219091;4720.563795888698;0.066978
2019-08-30 04:00:00;12860.249963151484;742.9353283915384;214.73117588096565;943.7272847201;869.85147307686;17062.176414455796;4776.775318296031;-0.0;2120.2053712183183;3617.0598156682336;4720.563795888698;0.067218
