Date;Consommation hors metallurgie;Metallurgie;Conso_VE;Conso_H2;Taux_pertes
2019-01-01 00:00:00;68764.23968293171;5794.702713860026;13463.769157249973;7941.559548054224;0.08545799999999999
2019-01-01 01:00:00;66929.61118808186;5499.851319114623;9847.798197189888;7941.559548054224;0.085578
2019-01-01 02:00:00;68410.10242335315;5473.145621096769;7129.774750084665;7941.559548054224;0.085578
2019-01-01 03:00:00;68329.99783689958;5367.913347923817;5383.615298656535;7941.559548054224;0.085578
2019-01-01 04:00:00;65994.97428387064;5028.887507094767;4344.266022337178;7941.559548054224;0.085578
2019-01-01 05:00:00;64207.538357562546;4545.041501850985;3642.730792752598;7941.559548054224;0.085578
2019-01-01 06:00:00;63325.63777888366;3809.2355510556877;3371.4751248548364;7941.559548054224;0.085578
2019-01-01 07:00:00;64033.22294306102;3353.692024828819;3280.5725571014323;7941.559548054224;0.085698
2019-01-01 08:00:00;64990.28826004223;3243.803554743597;4092.5234941876683;7941.559548054224;0.085698
2019-01-01 09:00:00;64877.09340777414;3313.1266875339993;5483.574097294055;7941.559548054224;0.085698
2019-01-01 10:00:00;66821.05119551456;3573.171760839115;6436.187910557351;7941.559548054224;0.085698
2019-01-01 11:00:00;68430.27187525344;3857.7420289859533;8008.827540150544;7941.559548054224;0.085338
2019-01-01 12:00:00;72453.41047310387;4061.658718120905;14181.320537173578;7941.559548054224;0.084978
2019-01-01 13:00:00;77210.80946525189;4599.894062714786;23543.253047153674;7941.559548054224;0.084618
2019-01-01 14:00:00;75356.1156902283;4498.9528824994195;20586.514666422925;7941.559548054224;0.084618
2019-01-01 15:00:00;71837.41912652907;4441.905469324389;11860.312937588742;7941.559548054224;0.08449799999999999
2019-01-01 16:00:00;68885.63637965746;4445.503597969445;10966.015706432554;7941.559548054224;0.084378
2019-01-01 17:00:00;67232.44036590679;4190.612161185574;15845.233341821384;7941.559548054224;0.084618
2019-01-01 18:00:00;71576.53706924754;3942.355157394537;31279.58048928786;7941.559548054224;0.084858
2019-01-01 19:00:00;74733.85461921849;4145.904725656267;40359.21846715826;7941.559548054224;0.085098
2019-01-01 20:00:00;74155.77402594205;4814.674157722403;38471.54312674644;7941.559548054224;0.08521799999999999
2019-01-01 21:00:00;71628.68488529773;5104.189954844355;32430.074521524188;7941.559548054224;0.08521799999999999
2019-01-01 22:00:00;63329.90684720398;4878.3972443911325;23741.510184973806;7941.559548054224;0.085098
2019-01-01 23:00:00;64000.95899562204;5205.560287979039;16791.645604165897;7941.559548054224;0.085098
2019-01-02 00:00:00;83181.58222670635;6488.7107626563675;13809.128461349077;7941.559548054224;0.08821799999999999
2019-01-02 01:00:00;80534.06808900234;6121.0462980866905;10089.152146945751;7941.559548054224;0.08821799999999999
2019-01-02 02:00:00;81764.91563935972;5996.989699016925;7304.514247083995;7941.559548054224;0.08821799999999999
2019-01-02 03:00:00;82252.15372740754;5949.352943673099;5515.55919124072;7941.559548054224;0.08821799999999999
2019-01-02 04:00:00;81023.64463360055;5786.409672293151;4450.7371093713555;7941.559548054224;0.08821799999999999
2019-01-02 05:00:00;80738.13499347455;5552.194762202128;3727.9502871477002;7941.559548054224;0.088098
2019-01-02 06:00:00;83825.8476228764;5202.649292604345;3450.3487568465016;7941.559548054224;0.088098
2019-01-02 07:00:00;90797.44696088877;5397.999030452297;3349.9330697606556;7941.559548054224;0.087978
2019-01-02 08:00:00;96507.18908443398;5782.99107549876;4174.49685384622;7941.559548054224;0.08785799999999999
2019-01-02 09:00:00;96854.29965882606;6017.175393260071;5581.206221694792;7941.559548054224;0.087618
2019-01-02 10:00:00;96823.61501726448;6144.251635930566;6536.45670524363;7941.559548054224;0.087378
2019-01-02 11:00:00;96061.10903174191;6166.932618682705;8134.014262336922;7941.559548054224;0.087018
2019-01-02 12:00:00;98550.98150899039;6168.394711694338;14419.621800309726;7941.559548054224;0.086778
2019-01-02 13:00:00;99911.8704486904;6342.956488812603;23940.20520260717;7941.559548054224;0.086418
2019-01-02 14:00:00;97603.63042581208;6264.39869214756;20910.474597880697;7941.559548054224;0.086298
2019-01-02 15:00:00;93247.41311929954;6212.378736440772;12033.816490877141;7941.559548054224;0.086058
2019-01-02 16:00:00;88991.6871079462;6150.558432354699;11114.263408354396;7941.559548054224;0.08581799999999999
2019-01-02 17:00:00;85691.2665481534;5662.699182089782;16058.96080116778;7941.559548054224;0.086058
2019-01-02 18:00:00;88511.86555281062;5068.562036990574;31700.546830148938;7941.559548054224;0.086298
2019-01-02 19:00:00;93908.11227436294;5441.792200709279;40946.326823524534;7941.559548054224;0.086658
2019-01-02 20:00:00;90712.68761279862;5932.948928141013;39073.56753273665;7941.559548054224;0.086898
2019-01-02 21:00:00;85964.53307657654;6023.797495599681;32973.807484092526;7941.559548054224;0.087018
2019-01-02 22:00:00;77122.85563065181;5764.814607231644;24193.147089132708;7941.559548054224;0.087138
2019-01-02 23:00:00;77514.19128579748;6086.954953425424;17111.074603203404;7941.559548054224;0.087138
2019-01-03 00:00:00;58107.74814309957;6875.388657452864;12728.003683299703;7941.559548054224;0.079578
2019-01-03 01:00:00;54571.587478131296;6432.331076825591;9310.237127279104;7941.559548054224;0.07969799999999999
2019-01-03 02:00:00;55507.66185151087;6411.494262218725;6740.582234040702;7941.559548054224;0.07969799999999999
2019-01-03 03:00:00;55573.24046789865;6338.015646440636;5095.737714836497;7941.559548054224;0.079818
2019-01-03 04:00:00;54907.521913020006;6234.890838857628;4111.9654688080645;7941.559548054224;0.079818
