AREAS;2019;2030;2040;2050;2060
FR;1;1;1;1;1
BE;0,170990488;0,171107324;0,170435183;0,169818006;0,169564395
CH;0,127305597;0,132024594;0,134298031;0,136426903;0,138812651
DE;1,237595336;1,194991471;1,153070438;1,113092344;1,080914091
ES;0,692571491;0,664507021;0,63591545;0,606361862;0,569087501
GB;1,000692231;1,013146818;1,019250486;1,029413101;1,040678942
IT;0,897259212;0,848507765;0,80373526;0,755669977;0,700953974
