Date;Consommation hors metallurgie;Metallurgie;Conso_VE;Conso_H2;Taux_pertes
2019-01-01 00:00:00;59966.262305513126;2603.3048175058093;13464.82839841109;10502.678890519977;0.08545799999999999
2019-01-01 01:00:00;57179.77268982937;2473.054461860259;9848.568583646962;10502.678890519977;0.085578
2019-01-01 02:00:00;58035.00354465301;2461.6825240421554;7130.329102637321;10502.678890519977;0.085578
2019-01-01 03:00:00;57460.577577182936;2409.3184305531895;5384.032393767034;10502.678890519977;0.085578
2019-01-01 04:00:00;54848.29857728407;2256.713964997986;4344.603151977813;10502.678890519977;0.085578
2019-01-01 05:00:00;52484.22313735763;2040.7877266488827;3643.0129523434016;10502.678890519977;0.085578
2019-01-01 06:00:00;50208.89898768829;1708.421525007388;3371.7359982017774;10502.678890519977;0.085578
2019-01-01 07:00:00;48842.48589395872;1498.7703756455776;3280.8267500584766;10502.678890519977;0.085698
2019-01-01 08:00:00;49066.80036780024;1464.377985729233;4092.84420325132;10502.678890519977;0.085698
2019-01-01 09:00:00;49836.8289631623;1516.6047663473014;5484.0134554022225;10502.678890519977;0.085698
2019-01-01 10:00:00;52512.62583624469;1625.058534434368;6436.706449610032;10502.678890519977;0.085698
2019-01-01 11:00:00;55418.41714136313;1721.604056750456;8009.473563334721;10502.678890519977;0.085338
2019-01-01 12:00:00;60692.98160571204;1839.699207624334;14182.459853258179;10502.678890519977;0.084978
2019-01-01 13:00:00;66696.12044683719;2070.892774924841;23545.147358073507;10502.678890519977;0.084618
2019-01-01 14:00:00;64830.90978187792;2018.583516533057;20588.172440682174;10502.678890519977;0.084618
2019-01-01 15:00:00;61795.600829274306;2003.484813444401;11861.27117556263;10502.678890519977;0.08449799999999999
2019-01-01 16:00:00;58840.964182351614;1995.5235908884147;10966.901458795883;10502.678890519977;0.084378
2019-01-01 17:00:00;55873.46599211506;1901.9279876800501;15846.508746806361;10502.678890519977;0.084618
2019-01-01 18:00:00;57175.051902649735;1784.8035008783409;31282.095240062285;10502.678890519977;0.084858
2019-01-01 19:00:00;59958.68354597602;1867.0787416196038;40362.46983835647;10502.678890519977;0.085098
2019-01-01 20:00:00;62184.44418883996;2173.2694544636997;38474.64097526637;10502.678890519977;0.08521799999999999
2019-01-01 21:00:00;61141.01450304904;2280.845343130307;32432.673849518582;10502.678890519977;0.08521799999999999
2019-01-01 22:00:00;54342.20452709784;2187.730960519612;23743.394093085146;10502.678890519977;0.085098
2019-01-01 23:00:00;58369.98728375697;2631.257175422813;16792.97043859019;10502.678890519977;0.085098
2019-01-02 00:00:00;69461.68506237864;2914.638794219919;13810.214873117933;10502.678890519977;0.08821799999999999
2019-01-02 01:00:00;65899.67937261314;2752.2630767262704;10089.94141435574;10502.678890519977;0.08821799999999999
2019-01-02 02:00:00;66183.59902522233;2697.2573908901236;7305.0821859405;10502.678890519977;0.08821799999999999
2019-01-02 03:00:00;66124.50690270022;2669.5717308736585;5515.986508692408;10502.678890519977;0.08821799999999999
2019-01-02 04:00:00;64872.86673398351;2596.147367957906;4451.082501526098;10502.678890519977;0.08821799999999999
2019-01-02 05:00:00;64551.26480647914;2492.970737034373;3728.2390476922956;10502.678890519977;0.088098
2019-01-02 06:00:00;66538.22683512222;2334.0288963000985;3450.6157331684217;10502.678890519977;0.088098
2019-01-02 07:00:00;72375.95679473491;2416.2971900459097;3350.1926370703386;10502.678890519977;0.087978
2019-01-02 08:00:00;78021.24106754249;2607.5940490248377;4174.823986721341;10502.678890519977;0.08785799999999999
2019-01-02 09:00:00;80173.58968505703;2737.5633403973156;5581.653402340722;10502.678890519977;0.087618
2019-01-02 10:00:00;81345.19615221627;2784.316440738521;6536.983322569738;10502.678890519977;0.087378
2019-01-02 11:00:00;81672.2124557459;2758.147129543008;8134.670383569087;10502.678890519977;0.087018
2019-01-02 12:00:00;84974.2623220366;2789.5896839620978;14420.780261329479;10502.678890519977;0.086778
2019-01-02 13:00:00;87211.74651596116;2855.2807116932668;23942.131452647798;10502.678890519977;0.086418
2019-01-02 14:00:00;85256.54056710741;2811.8396776042464;20912.158459724174;10502.678890519977;0.086298
2019-01-02 15:00:00;81767.38673545925;2800.7502029310594;12034.788746836404;10502.678890519977;0.086058
2019-01-02 16:00:00;77696.17449938042;2761.8685499272747;11115.161135053328;10502.678890519977;0.08581799999999999
2019-01-02 17:00:00;72627.16407222554;2566.5764394781027;16060.253409374762;10502.678890519977;0.086058
2019-01-02 18:00:00;71488.65876742898;2293.030130309538;31703.095424901283;10502.678890519977;0.086298
2019-01-02 19:00:00;76310.81932119363;2450.3226248692695;40949.62549264555;10502.678890519977;0.086658
2019-01-02 20:00:00;75859.31452653985;2677.504013704735;39076.713858137504;10502.678890519977;0.086898
2019-01-02 21:00:00;72357.63943855489;2691.8960767621875;32976.45039324828;10502.678890519977;0.087018
2019-01-02 22:00:00;64843.36428369742;2585.140783048439;24195.06683499913;10502.678890519977;0.087138
2019-01-02 23:00:00;69050.71569429844;3084.990813807914;17112.424640073255;10502.678890519977;0.087138
2019-01-03 00:00:00;60756.38805463741;3091.2188911102403;12729.005039253027;10502.678890519977;0.079578
2019-01-03 01:00:00;56395.07651505917;2892.9867820050636;9310.965460704687;10502.678890519977;0.07969799999999999
2019-01-03 02:00:00;57094.37772837875;2883.905893840146;6741.106326189332;10502.678890519977;0.07969799999999999
2019-01-03 03:00:00;56743.22262200703;2848.5043402462584;5096.132506657125;10502.678890519977;0.079818
2019-01-03 04:00:00;56001.37521698927;2802.0682767612675;4112.284571145188;10502.678890519977;0.079818
