Date;Autres usages;Climatisation et ventilation;Cuisson;Eclairage;Energie;Industrie hors metallurgie;Metallurgie;Conso_TS_heat;Conso_TS_air_con;Conso_ECS;Conso_VE;Conso_H2;Taux_pertes
2019-09-13 13:00:00;24043.382492716843;1058.9134772210607;2062.667467669865;1211.6623719672455;926.9640411109324;32119.394377426463;2866.9802653809033;-0.0;2267.3941801373862;5826.65125293366;21750.77925059773;10502.678890519977;0.068058
2019-09-13 14:00:00;24311.979092008718;1102.95526585297;875.2884551283388;1188.900284166458;911.6212165852395;31587.763700813193;2819.5268645656392;-0.0;2999.698671628584;5368.127336572537;19088.58000968779;10502.678890519977;0.067698
2019-09-13 15:00:00;23403.246171734747;1122.3891504965477;770.6819316702986;1144.8361540700637;921.7656467198015;31939.26956465171;2850.90230778383;-0.0;3812.9287549884857;4085.912886107801;11063.09034770327;10502.678890519977;0.067218
2019-09-13 16:00:00;22208.05889297747;1109.7807720840942;894.6864268734328;1120.8854027836903;915.0905669259965;31707.977660591816;2830.2571513041003;-0.0;4831.49317042895;2426.06521197182;10289.848937220231;10502.678890519977;0.066738
2019-09-13 17:00:00;20915.355120651453;1059.1642817573313;1134.3728822621513;1235.8797478368501;882.8570701037667;30591.08371755244;2730.563079932351;-0.0;4287.251250704389;1147.4640980474314;14745.723734579109;10502.678890519977;0.067338
2019-09-13 18:00:00;20043.370950437293;1028.7194007446742;2961.4962700129813;1296.3486648903213;865.2868055912609;29982.271812593215;2676.2204834307468;-0.0;3024.095676069904;830.3177006290388;28868.360846985368;10502.678890519977;0.067938
2019-09-13 19:00:00;17823.96370569173;971.8762500028464;6286.841402443258;1300.1443315702097;877.9671332856633;30421.646359210055;2715.4391162416946;-0.0;1230.2869692366785;1011.7207854807173;36893.734896094786;10502.678890519977;0.068658
2019-09-13 20:00:00;17821.386590324826;980.3637063199252;4459.831641248032;1396.4689515873238;915.2366022794691;31713.037654199525;2830.708843254368;-0.0;25.897139370723995;1195.3555199173697;34913.80992514285;10502.678890519977;0.069258
2019-09-13 21:00:00;17946.462683309826;938.9106332500568;1902.011519760499;1728.1179291187098;941.9973730457338;32640.30048824297;2913.476396720542;-0.0;0.0;1552.3369683236895;29427.402151172413;10502.678890519977;0.069738
2019-09-13 22:00:00;15123.643588548019;737.0522978893524;698.1717347460673;1732.4398932127788;827.8924874102452;28686.555461510558;2560.5647428110747;-0.0;0.0;1037.4444254512662;21567.394236452517;10502.678890519977;0.06985799999999999
2019-09-13 23:00:00;15699.280642258722;727.2703177032851;379.95893380019095;1553.9627306199318;843.6270969754155;29231.760900323265;2609.2298229110206;-0.0;0.0;605.181342986865;15253.95284438648;10502.678890519977;0.06985799999999999
2019-09-14 00:00:00;15209.368810532078;681.6791981647182;277.938353383473;1236.7598323353207;895.2884893796844;31021.8330826912;2769.011845463818;-0.0;0.0;453.91870191481604;12189.901802645383;10502.678890519977;0.06985799999999999
2019-09-14 01:00:00;12893.331682744782;675.9618864760793;175.86375704887593;992.4528007967731;842.8297775433841;29204.133963725526;2606.7638250210894;-0.0;0.0;455.0493229268224;8906.11739465224;10502.678890519977;0.069978
2019-09-14 02:00:00;13202.550542694204;723.1488149030156;173.47857164565988;973.427084775937;846.5655664117867;29333.57909595887;2618.31813130959;-0.0;0.0;456.17598476014325;6447.997745558095;10502.678890519977;0.070098
2019-09-14 03:00:00;13084.302412323841;715.6354740493605;164.36149028921264;928.529011275045;828.5006009391727;28707.626716179995;2562.445539757563;-0.0;0.0;640.2100595305031;4868.811554126593;10502.678890519977;0.070218
2019-09-14 04:00:00;12579.593459434296;724.6796076221337;205.97695948902233;921.6641785745909;805.2818543548667;27903.09485268342;2490.632947889899;-0.0;0.0;914.5586550284074;3928.8496916960967;10502.678890519977;0.070218
2019-09-14 05:00:00;12461.205588198914;735.0974804513377;270.1477023442796;736.2128879322;785.0790893085148;27203.067051105772;2428.1484030417964;-0.0;0.0;1375.266033245032;3294.3976385114956;10502.678890519977;0.070338
2019-09-14 06:00:00;12493.678797155906;758.0469536825989;607.7284244887428;717.3301520328131;785.4909483014353;27217.3379523013;2429.422236005466;-0.0;0.0;1842.7030617918724;3049.0803204096455;10502.678890519977;0.070578
2019-09-14 07:00:00;14099.168114619553;796.6128381783124;1239.0188499156332;986.7210471954274;779.3982467878074;27006.22535894308;2410.5782922443727;-0.0;0.0;928.082579950312;2963.56908788317;10502.678890519977;0.070938
2019-09-14 08:00:00;15682.709173289488;807.6364513221209;1667.80977914273;951.4422821231607;743.4129579812251;25759.331296189885;2299.280399177346;-0.0;0.0;649.6249593319766;3225.636082366866;10502.678890519977;0.070938
2019-09-14 09:00:00;18014.626770589268;859.3345986306969;1990.2184107281628;970.6319091992058;761.980882699178;26402.711720679254;2356.708624897958;-0.0;0.0;738.9577368180423;4076.104757789663;10502.678890519977;0.070698
2019-09-14 10:00:00;19545.817452666008;888.2254430020462;2238.4258854271397;1013.1869356081526;782.2053262365479;27103.490616639967;2419.2602228923565;-0.0;0.0;910.0195173273446;4583.905571986039;10502.678890519977;0.069978
2019-09-14 11:00:00;19146.011817624727;893.0915200185458;3689.5835801454027;973.1236431166453;771.2398500653976;26723.536158431973;2385.3454536024774;-0.0;626.2955680937671;1784.1675350756286;5754.685198633607;10502.678890519977;0.069018
2019-09-14 12:00:00;17314.274196009686;808.0280951856085;6034.199735520243;873.8282668837387;748.3278436466607;25929.63276968191;2314.481553485429;-0.0;2729.206219935011;4807.445879062525;10152.591490118411;10502.678890519977;0.068058
