"TIMESTAMP","TECHNOLOGIES","availabilityFactor"
7236,"OldNuke",0.764161392405063
7237,"OldNuke",0.764161392405063
7238,"OldNuke",0.764161392405063
7239,"OldNuke",0.764161392405063
7240,"OldNuke",0.764161392405063
7241,"OldNuke",0.764161392405063
7242,"OldNuke",0.764161392405063
7243,"OldNuke",0.764161392405063
7244,"OldNuke",0.764161392405063
7245,"OldNuke",0.764161392405063
7246,"OldNuke",0.764161392405063
7247,"OldNuke",0.764161392405063
7248,"OldNuke",0.764161392405063
7249,"OldNuke",0.764161392405063
7250,"OldNuke",0.764161392405063
7251,"OldNuke",0.764161392405063
7252,"OldNuke",0.774129746835443
7253,"OldNuke",0.774129746835443
7254,"OldNuke",0.774129746835443
7255,"OldNuke",0.774129746835443
7256,"OldNuke",0.774129746835443
7257,"OldNuke",0.774129746835443
7258,"OldNuke",0.774129746835443
7259,"OldNuke",0.774129746835443
7260,"OldNuke",0.774129746835443
7261,"OldNuke",0.774129746835443
7262,"OldNuke",0.774129746835443
7263,"OldNuke",0.774129746835443
7264,"OldNuke",0.774129746835443
7265,"OldNuke",0.774129746835443
7266,"OldNuke",0.774129746835443
7267,"OldNuke",0.795253164556962
7268,"OldNuke",0.795253164556962
7269,"OldNuke",0.795253164556962
7270,"OldNuke",0.795253164556962
7271,"OldNuke",0.78995253164557
7272,"OldNuke",0.78995253164557
7273,"OldNuke",0.78995253164557
7274,"OldNuke",0.775870253164557
7275,"OldNuke",0.752215189873418
7276,"OldNuke",0.737420886075949
7277,"OldNuke",0.737420886075949
7278,"OldNuke",0.737420886075949
7279,"OldNuke",0.737420886075949
7280,"OldNuke",0.737420886075949
7281,"OldNuke",0.737420886075949
7282,"OldNuke",0.737420886075949
7283,"OldNuke",0.737420886075949
7284,"OldNuke",0.752215189873418
7285,"OldNuke",0.752215189873418
7286,"OldNuke",0.752215189873418
7287,"OldNuke",0.752215189873418
7288,"OldNuke",0.752215189873418
7289,"OldNuke",0.744857594936709
7290,"OldNuke",0.744857594936709
7291,"OldNuke",0.744857594936709
7292,"OldNuke",0.744857594936709
7293,"OldNuke",0.752215189873418
7294,"OldNuke",0.752215189873418
7295,"OldNuke",0.752215189873418
7296,"OldNuke",0.752215189873418
7297,"OldNuke",0.752215189873418
7298,"OldNuke",0.752215189873418
7299,"OldNuke",0.752215189873418
7300,"OldNuke",0.752215189873418
7301,"OldNuke",0.752215189873418
7302,"OldNuke",0.752215189873418
7303,"OldNuke",0.752215189873418
7304,"OldNuke",0.752215189873418
7305,"OldNuke",0.775870253164557
7306,"OldNuke",0.775870253164557
7307,"OldNuke",0.775870253164557
7308,"OldNuke",0.775870253164557
7309,"OldNuke",0.775870253164557
7310,"OldNuke",0.775870253164557
7311,"OldNuke",0.775870253164557
7312,"OldNuke",0.775870253164557
7313,"OldNuke",0.775870253164557
7314,"OldNuke",0.775870253164557
7315,"OldNuke",0.78995253164557
7316,"OldNuke",0.78995253164557
7317,"OldNuke",0.78995253164557
7318,"OldNuke",0.78995253164557
7319,"OldNuke",0.78995253164557
7320,"OldNuke",0.78995253164557
7321,"OldNuke",0.78995253164557
7322,"OldNuke",0.78995253164557
7323,"OldNuke",0.78995253164557
7324,"OldNuke",0.78995253164557
7325,"OldNuke",0.78995253164557
7326,"OldNuke",0.78995253164557
7327,"OldNuke",0.804430379746835
7328,"OldNuke",0.796598101265823
7329,"OldNuke",0.796598101265823
7330,"OldNuke",0.796598101265823
7331,"OldNuke",0.796598101265823
7332,"OldNuke",0.796598101265823
7333,"OldNuke",0.796598101265823
7334,"OldNuke",0.796598101265823
7335,"OldNuke",0.796598101265823
7336,"OldNuke",0.796598101265823
7337,"OldNuke",0.796598101265823
7338,"OldNuke",0.796598101265823
7339,"OldNuke",0.796598101265823
7340,"OldNuke",0.804430379746835
7341,"OldNuke",0.804430379746835
7342,"OldNuke",0.804430379746835
7343,"OldNuke",0.804430379746835
7344,"OldNuke",0.804430379746835
7345,"OldNuke",0.804430379746835
7346,"OldNuke",0.804430379746835
7347,"OldNuke",0.804430379746835
7348,"OldNuke",0.804430379746835
7349,"OldNuke",0.804430379746835
7350,"OldNuke",0.804430379746835
7351,"OldNuke",0.804430379746835
7352,"OldNuke",0.804430379746835
7353,"OldNuke",0.804430379746835
7354,"OldNuke",0.804430379746835
7355,"OldNuke",0.804430379746835
7356,"OldNuke",0.804430379746835
7357,"OldNuke",0.804430379746835
7358,"OldNuke",0.804430379746835
7359,"OldNuke",0.804430379746835
7360,"OldNuke",0.804430379746835
7361,"OldNuke",0.804430379746835
7362,"OldNuke",0.804430379746835
7363,"OldNuke",0.804430379746835
7364,"OldNuke",0.804430379746835
7365,"OldNuke",0.804430379746835
7366,"OldNuke",0.804430379746835
7367,"OldNuke",0.804430379746835
7368,"OldNuke",0.787816455696203
7369,"OldNuke",0.787816455696203
7370,"OldNuke",0.787816455696203
7371,"OldNuke",0.793117088607595
7372,"OldNuke",0.793117088607595
7373,"OldNuke",0.793117088607595
7374,"OldNuke",0.793117088607595
7375,"OldNuke",0.793117088607595
7376,"OldNuke",0.793117088607595
7377,"OldNuke",0.763370253164557
7378,"OldNuke",0.763370253164557
7379,"OldNuke",0.763370253164557
7380,"OldNuke",0.763370253164557
7381,"OldNuke",0.763370253164557
7382,"OldNuke",0.763370253164557
7383,"OldNuke",0.753401898734177
7384,"OldNuke",0.753401898734177
7385,"OldNuke",0.760680379746835
7386,"OldNuke",0.760680379746835
7387,"OldNuke",0.760680379746835
7388,"OldNuke",0.760680379746835
7389,"OldNuke",0.760680379746835
7390,"OldNuke",0.821044303797468
7391,"OldNuke",0.821044303797468
7392,"OldNuke",0.821044303797468
7393,"OldNuke",0.821044303797468
7394,"OldNuke",0.821044303797468
7395,"OldNuke",0.821044303797468
7396,"OldNuke",0.821044303797468
7397,"OldNuke",0.821044303797468
7398,"OldNuke",0.821044303797468
7399,"OldNuke",0.820965189873418
7400,"OldNuke",0.820965189873418
7401,"OldNuke",0.820965189873418
7402,"OldNuke",0.821044303797468
7403,"OldNuke",0.824129746835443
7404,"OldNuke",0.824129746835443
7405,"OldNuke",0.824129746835443
7406,"OldNuke",0.824129746835443
7407,"OldNuke",0.824129746835443
7408,"OldNuke",0.824129746835443
7409,"OldNuke",0.824129746835443
7410,"OldNuke",0.824129746835443
7411,"OldNuke",0.824129746835443
7412,"OldNuke",0.824129746835443
7413,"OldNuke",0.824129746835443
7414,"OldNuke",0.824129746835443
7415,"OldNuke",0.814636075949367
7416,"OldNuke",0.817784810126582
7417,"OldNuke",0.817784810126582
7418,"OldNuke",0.817784810126582
7419,"OldNuke",0.817784810126582
7420,"OldNuke",0.817784810126582
7421,"OldNuke",0.817784810126582
7422,"OldNuke",0.817784810126582
7423,"OldNuke",0.812009493670886
7424,"OldNuke",0.812009493670886
7425,"OldNuke",0.812009493670886
7426,"OldNuke",0.812009493670886
7427,"OldNuke",0.812009493670886
7428,"OldNuke",0.812009493670886
7429,"OldNuke",0.812009493670886
7430,"OldNuke",0.812009493670886
7431,"OldNuke",0.812009493670886
7432,"OldNuke",0.812009493670886
7433,"OldNuke",0.812009493670886
7434,"OldNuke",0.812009493670886
7435,"OldNuke",0.812009493670886
7436,"OldNuke",0.812009493670886
7437,"OldNuke",0.818354430379747
7438,"OldNuke",0.818354430379747
7439,"OldNuke",0.807357594936709
7440,"OldNuke",0.813132911392405
7441,"OldNuke",0.813132911392405
7442,"OldNuke",0.792167721518987
7443,"OldNuke",0.792167721518987
7444,"OldNuke",0.771123417721519
7445,"OldNuke",0.785205696202532
7446,"OldNuke",0.785205696202532
7447,"OldNuke",0.785205696202532
7448,"OldNuke",0.782974683544304
7449,"OldNuke",0.782974683544304
7450,"OldNuke",0.782974683544304
7451,"OldNuke",0.782974683544304
7452,"OldNuke",0.782974683544304
7453,"OldNuke",0.782974683544304
7454,"OldNuke",0.785205696202532
7455,"OldNuke",0.785205696202532
7456,"OldNuke",0.785205696202532
7457,"OldNuke",0.785205696202532
7458,"OldNuke",0.785205696202532
7459,"OldNuke",0.785205696202532
7460,"OldNuke",0.785205696202532
7461,"OldNuke",0.785205696202532
7462,"OldNuke",0.785205696202532
7463,"OldNuke",0.792088607594937
7464,"OldNuke",0.792088607594937
7465,"OldNuke",0.792088607594937
7466,"OldNuke",0.792088607594937
7467,"OldNuke",0.792088607594937
7468,"OldNuke",0.813132911392405
7469,"OldNuke",0.801186708860759
7470,"OldNuke",0.801186708860759
7471,"OldNuke",0.796123417721519
7472,"OldNuke",0.796123417721519
7473,"OldNuke",0.796123417721519
7474,"OldNuke",0.796123417721519
7475,"OldNuke",0.796123417721519
7476,"OldNuke",0.796123417721519
7477,"OldNuke",0.807120253164557
7478,"OldNuke",0.807120253164557
7479,"OldNuke",0.807120253164557
7480,"OldNuke",0.824129746835443
7481,"OldNuke",0.824129746835443
7482,"OldNuke",0.822310126582279
7483,"OldNuke",0.822310126582279
7484,"OldNuke",0.822310126582279
7485,"OldNuke",0.822310126582279
7486,"OldNuke",0.824129746835443
7487,"OldNuke",0.824129746835443
7488,"OldNuke",0.824129746835443
7489,"OldNuke",0.807120253164557
7490,"OldNuke",0.807120253164557
7491,"OldNuke",0.807120253164557
7492,"OldNuke",0.807120253164557
7493,"OldNuke",0.807120253164557
7494,"OldNuke",0.807120253164557
7495,"OldNuke",0.800316455696203
7496,"OldNuke",0.800316455696203
7497,"OldNuke",0.800316455696203
7498,"OldNuke",0.817325949367089
7499,"OldNuke",0.817325949367089
7500,"OldNuke",0.817325949367089
7501,"OldNuke",0.817325949367089
7502,"OldNuke",0.817325949367089
7503,"OldNuke",0.817325949367089
7504,"OldNuke",0.814794303797468
7505,"OldNuke",0.814794303797468
7506,"OldNuke",0.814794303797468
7507,"OldNuke",0.814794303797468
7508,"OldNuke",0.814794303797468
7509,"OldNuke",0.812183544303797
7510,"OldNuke",0.812183544303797
7511,"OldNuke",0.804509493670886
7512,"OldNuke",0.804509493670886
7513,"OldNuke",0.7875
7514,"OldNuke",0.773022151898734
7515,"OldNuke",0.773022151898734
7516,"OldNuke",0.773022151898734
7517,"OldNuke",0.773022151898734
7518,"OldNuke",0.783227848101266
7519,"OldNuke",0.807041139240506
7520,"OldNuke",0.807041139240506
7521,"OldNuke",0.807041139240506
7522,"OldNuke",0.807041139240506
7523,"OldNuke",0.807041139240506
7524,"OldNuke",0.807041139240506
7525,"OldNuke",0.807041139240506
7526,"OldNuke",0.824129746835443
7527,"OldNuke",0.824129746835443
7528,"OldNuke",0.824129746835443
7529,"OldNuke",0.824129746835443
7530,"OldNuke",0.824129746835443
7531,"OldNuke",0.824129746835443
7532,"OldNuke",0.824129746835443
7533,"OldNuke",0.824129746835443
7534,"OldNuke",0.824129746835443
7535,"OldNuke",0.824129746835443
7536,"OldNuke",0.824129746835443
7537,"OldNuke",0.807120253164557
7538,"OldNuke",0.807120253164557
7539,"OldNuke",0.807120253164557
7540,"OldNuke",0.807120253164557
7541,"OldNuke",0.807120253164557
7542,"OldNuke",0.807120253164557
7543,"OldNuke",0.807120253164557
7544,"OldNuke",0.807120253164557
7545,"OldNuke",0.807120253164557
7546,"OldNuke",0.807120253164557
7547,"OldNuke",0.807120253164557
7548,"OldNuke",0.824129746835443
7549,"OldNuke",0.824129746835443
7550,"OldNuke",0.824129746835443
7551,"OldNuke",0.824129746835443
7552,"OldNuke",0.824129746835443
7553,"OldNuke",0.824129746835443
7554,"OldNuke",0.824129746835443
7555,"OldNuke",0.824129746835443
7556,"OldNuke",0.824129746835443
7557,"OldNuke",0.824129746835443
7558,"OldNuke",0.824129746835443
7559,"OldNuke",0.824129746835443
7560,"OldNuke",0.824129746835443
7561,"OldNuke",0.807120253164557
7562,"OldNuke",0.807120253164557
7563,"OldNuke",0.804430379746835
7564,"OldNuke",0.804430379746835
7565,"OldNuke",0.807120253164557
7566,"OldNuke",0.807120253164557
7567,"OldNuke",0.824129746835443
7568,"OldNuke",0.824129746835443
7569,"OldNuke",0.824129746835443
7570,"OldNuke",0.818037974683544
7571,"OldNuke",0.818037974683544
7572,"OldNuke",0.818037974683544
7573,"OldNuke",0.818037974683544
7574,"OldNuke",0.818037974683544
7575,"OldNuke",0.818037974683544
7576,"OldNuke",0.818037974683544
7577,"OldNuke",0.815379746835443
7578,"OldNuke",0.818037974683544
7579,"OldNuke",0.818037974683544
7580,"OldNuke",0.818037974683544
7581,"OldNuke",0.818037974683544
7582,"OldNuke",0.818037974683544
7583,"OldNuke",0.818037974683544
7584,"OldNuke",0.824129746835443
7585,"OldNuke",0.824129746835443
7586,"OldNuke",0.824129746835443
7587,"OldNuke",0.824129746835443
7588,"OldNuke",0.807120253164557
7589,"OldNuke",0.807120253164557
7590,"OldNuke",0.824129746835443
7591,"OldNuke",0.824129746835443
7592,"OldNuke",0.824129746835443
7593,"OldNuke",0.824129746835443
7594,"OldNuke",0.824129746835443
7595,"OldNuke",0.824129746835443
7596,"OldNuke",0.824129746835443
7597,"OldNuke",0.824129746835443
7598,"OldNuke",0.824129746835443
7599,"OldNuke",0.824129746835443
7600,"OldNuke",0.815696202531646
7601,"OldNuke",0.815696202531646
7602,"OldNuke",0.824129746835443
7603,"OldNuke",0.824129746835443
7604,"OldNuke",0.824129746835443
7605,"OldNuke",0.824129746835443
7606,"OldNuke",0.824129746835443
7607,"OldNuke",0.824129746835443
7608,"OldNuke",0.824129746835443
7609,"OldNuke",0.824129746835443
7610,"OldNuke",0.795569620253165
7611,"OldNuke",0.795569620253165
7612,"OldNuke",0.772025316455696
7613,"OldNuke",0.772025316455696
7614,"OldNuke",0.772025316455696
7615,"OldNuke",0.769018987341772
7616,"OldNuke",0.769018987341772
7617,"OldNuke",0.769018987341772
7618,"OldNuke",0.754541139240506
7619,"OldNuke",0.754541139240506
7620,"OldNuke",0.754541139240506
7621,"OldNuke",0.754541139240506
7622,"OldNuke",0.754541139240506
7623,"OldNuke",0.754541139240506
7624,"OldNuke",0.754541139240506
7625,"OldNuke",0.754541139240506
7626,"OldNuke",0.77001582278481
7627,"OldNuke",0.755537974683544
7628,"OldNuke",0.755537974683544
7629,"OldNuke",0.763528481012658
7630,"OldNuke",0.763528481012658
7631,"OldNuke",0.763528481012658
7632,"OldNuke",0.763528481012658
7633,"OldNuke",0.754541139240506
7634,"OldNuke",0.754541139240506
7635,"OldNuke",0.754541139240506
7636,"OldNuke",0.754541139240506
7637,"OldNuke",0.754541139240506
7638,"OldNuke",0.754541139240506
7639,"OldNuke",0.754541139240506
7640,"OldNuke",0.769018987341772
7641,"OldNuke",0.769018987341772
7642,"OldNuke",0.769018987341772
7643,"OldNuke",0.769018987341772
7644,"OldNuke",0.769018987341772
7645,"OldNuke",0.789272151898734
7646,"OldNuke",0.789272151898734
7647,"OldNuke",0.789272151898734
7648,"OldNuke",0.789272151898734
7649,"OldNuke",0.789272151898734
7650,"OldNuke",0.804746835443038
7651,"OldNuke",0.804746835443038
7652,"OldNuke",0.804746835443038
7653,"OldNuke",0.804746835443038
7654,"OldNuke",0.818829113924051
7655,"OldNuke",0.818829113924051
7656,"OldNuke",0.818829113924051
7657,"OldNuke",0.818829113924051
7658,"OldNuke",0.803354430379747
7659,"OldNuke",0.817832278481013
7660,"OldNuke",0.80628164556962
7661,"OldNuke",0.80628164556962
7662,"OldNuke",0.80628164556962
7663,"OldNuke",0.817357594936709
7664,"OldNuke",0.832832278481013
7665,"OldNuke",0.832832278481013
7666,"OldNuke",0.832832278481013
7667,"OldNuke",0.832832278481013
7668,"OldNuke",0.832832278481013
7669,"OldNuke",0.832832278481013
7670,"OldNuke",0.844382911392405
7671,"OldNuke",0.833860759493671
7672,"OldNuke",0.833860759493671
7673,"OldNuke",0.833860759493671
7674,"OldNuke",0.833860759493671
7675,"OldNuke",0.833860759493671
7676,"OldNuke",0.844382911392405
7677,"OldNuke",0.836898734177215
7678,"OldNuke",0.822420886075949
7679,"OldNuke",0.822420886075949
7680,"OldNuke",0.822420886075949
7681,"OldNuke",0.829905063291139
7682,"OldNuke",0.814430379746835
7683,"OldNuke",0.814430379746835
7684,"OldNuke",0.814430379746835
7685,"OldNuke",0.811977848101266
7686,"OldNuke",0.814430379746835
7687,"OldNuke",0.814430379746835
7688,"OldNuke",0.814430379746835
7689,"OldNuke",0.829905063291139
7690,"OldNuke",0.829905063291139
7691,"OldNuke",0.829905063291139
7692,"OldNuke",0.797626582278481
7693,"OldNuke",0.797626582278481
7694,"OldNuke",0.797626582278481
7695,"OldNuke",0.797626582278481
7696,"OldNuke",0.801582278481013
7697,"OldNuke",0.801582278481013
7698,"OldNuke",0.801582278481013
7699,"OldNuke",0.801582278481013
7700,"OldNuke",0.815585443037975
7701,"OldNuke",0.815585443037975
7702,"OldNuke",0.826977848101266
7703,"OldNuke",0.826977848101266
7704,"OldNuke",0.826977848101266
7705,"OldNuke",0.82745253164557
7706,"OldNuke",0.82745253164557
7707,"OldNuke",0.82745253164557
7708,"OldNuke",0.82745253164557
7709,"OldNuke",0.82745253164557
7710,"OldNuke",0.82745253164557
7711,"OldNuke",0.82745253164557
7712,"OldNuke",0.82745253164557
7713,"OldNuke",0.82745253164557
7714,"OldNuke",0.82745253164557
7715,"OldNuke",0.82745253164557
7716,"OldNuke",0.82745253164557
7717,"OldNuke",0.82745253164557
7718,"OldNuke",0.82745253164557
7719,"OldNuke",0.82745253164557
7720,"OldNuke",0.841376582278481
7721,"OldNuke",0.841376582278481
7722,"OldNuke",0.841376582278481
7723,"OldNuke",0.841376582278481
7724,"OldNuke",0.841376582278481
7725,"OldNuke",0.841376582278481
7726,"OldNuke",0.841376582278481
7727,"OldNuke",0.841376582278481
7728,"OldNuke",0.841376582278481
7729,"OldNuke",0.841376582278481
7730,"OldNuke",0.841376582278481
7731,"OldNuke",0.841376582278481
7732,"OldNuke",0.825901898734177
7733,"OldNuke",0.825901898734177
7734,"OldNuke",0.825901898734177
7735,"OldNuke",0.841376582278481
7736,"OldNuke",0.841376582278481
7737,"OldNuke",0.841376582278481
7738,"OldNuke",0.841376582278481
7739,"OldNuke",0.841376582278481
7740,"OldNuke",0.841376582278481
7741,"OldNuke",0.841376582278481
7742,"OldNuke",0.841376582278481
7743,"OldNuke",0.841376582278481
7744,"OldNuke",0.841376582278481
7745,"OldNuke",0.841376582278481
7746,"OldNuke",0.841376582278481
7747,"OldNuke",0.841376582278481
7748,"OldNuke",0.841376582278481
7749,"OldNuke",0.841376582278481
7750,"OldNuke",0.841376582278481
7751,"OldNuke",0.841376582278481
7752,"OldNuke",0.83503164556962
7753,"OldNuke",0.83503164556962
7754,"OldNuke",0.83503164556962
7755,"OldNuke",0.83503164556962
7756,"OldNuke",0.827278481012658
7757,"OldNuke",0.827278481012658
7758,"OldNuke",0.827278481012658
7759,"OldNuke",0.827278481012658
7760,"OldNuke",0.827278481012658
7761,"OldNuke",0.827278481012658
7762,"OldNuke",0.83503164556962
7763,"OldNuke",0.83503164556962
7764,"OldNuke",0.83503164556962
7765,"OldNuke",0.83503164556962
7766,"OldNuke",0.83503164556962
7767,"OldNuke",0.83503164556962
7768,"OldNuke",0.841376582278481
7769,"OldNuke",0.841376582278481
7770,"OldNuke",0.841376582278481
7771,"OldNuke",0.841376582278481
7772,"OldNuke",0.841376582278481
7773,"OldNuke",0.841376582278481
7774,"OldNuke",0.841376582278481
7775,"OldNuke",0.841376582278481
7776,"OldNuke",0.841376582278481
7777,"OldNuke",0.841376582278481
7778,"OldNuke",0.841851265822785
7779,"OldNuke",0.818196202531646
7780,"OldNuke",0.818196202531646
7781,"OldNuke",0.818196202531646
7782,"OldNuke",0.818196202531646
7783,"OldNuke",0.818196202531646
7784,"OldNuke",0.818196202531646
7785,"OldNuke",0.818196202531646
7786,"OldNuke",0.818196202531646
7787,"OldNuke",0.818196202531646
7788,"OldNuke",0.818196202531646
7789,"OldNuke",0.818196202531646
7790,"OldNuke",0.818196202531646
7791,"OldNuke",0.818196202531646
7792,"OldNuke",0.818196202531646
7793,"OldNuke",0.818196202531646
7794,"OldNuke",0.818196202531646
7795,"OldNuke",0.832594936708861
7796,"OldNuke",0.832594936708861
7797,"OldNuke",0.832594936708861
7798,"OldNuke",0.832594936708861
7799,"OldNuke",0.832594936708861
7800,"OldNuke",0.832594936708861
7801,"OldNuke",0.832594936708861
7802,"OldNuke",0.832594936708861
7803,"OldNuke",0.832594936708861
7804,"OldNuke",0.818196202531646
7805,"OldNuke",0.818196202531646
7806,"OldNuke",0.816392405063291
7807,"OldNuke",0.816392405063291
7808,"OldNuke",0.816392405063291
7809,"OldNuke",0.84004746835443
7810,"OldNuke",0.84004746835443
7811,"OldNuke",0.84004746835443
7812,"OldNuke",0.830553797468354
7813,"OldNuke",0.84004746835443
7814,"OldNuke",0.84004746835443
7815,"OldNuke",0.84004746835443
7816,"OldNuke",0.84004746835443
7817,"OldNuke",0.84004746835443
7818,"OldNuke",0.841851265822785
7819,"OldNuke",0.841851265822785
7820,"OldNuke",0.841851265822785
7821,"OldNuke",0.841851265822785
7822,"OldNuke",0.841851265822785
7823,"OldNuke",0.841851265822785
7824,"OldNuke",0.841851265822785
7825,"OldNuke",0.841851265822785
7826,"OldNuke",0.841851265822785
7827,"OldNuke",0.841851265822785
7828,"OldNuke",0.841851265822785
7829,"OldNuke",0.841851265822785
7830,"OldNuke",0.841851265822785
7831,"OldNuke",0.841851265822785
7832,"OldNuke",0.841851265822785
7833,"OldNuke",0.841851265822785
7834,"OldNuke",0.841851265822785
7835,"OldNuke",0.841851265822785
7836,"OldNuke",0.841851265822785
7837,"OldNuke",0.844936708860759
7838,"OldNuke",0.844936708860759
7839,"OldNuke",0.854746835443038
7840,"OldNuke",0.854746835443038
7841,"OldNuke",0.854746835443038
7842,"OldNuke",0.854746835443038
7843,"OldNuke",0.854746835443038
7844,"OldNuke",0.854746835443038
7845,"OldNuke",0.854746835443038
7846,"OldNuke",0.854746835443038
7847,"OldNuke",0.854746835443038
7848,"OldNuke",0.829746835443038
7849,"OldNuke",0.824841772151899
7850,"OldNuke",0.824841772151899
7851,"OldNuke",0.824841772151899
7852,"OldNuke",0.824841772151899
7853,"OldNuke",0.824841772151899
7854,"OldNuke",0.824841772151899
7855,"OldNuke",0.822626582278481
7856,"OldNuke",0.822626582278481
7857,"OldNuke",0.82753164556962
7858,"OldNuke",0.82753164556962
7859,"OldNuke",0.840901898734177
7860,"OldNuke",0.840901898734177
7861,"OldNuke",0.840901898734177
7862,"OldNuke",0.840901898734177
7863,"OldNuke",0.840901898734177
7864,"OldNuke",0.843117088607595
7865,"OldNuke",0.843117088607595
7866,"OldNuke",0.843117088607595
7867,"OldNuke",0.843117088607595
7868,"OldNuke",0.854746835443038
7869,"OldNuke",0.854746835443038
7870,"OldNuke",0.854746835443038
7871,"OldNuke",0.854746835443038
7872,"OldNuke",0.854746835443038
7873,"OldNuke",0.854746835443038
7874,"OldNuke",0.854746835443038
7875,"OldNuke",0.854746835443038
7876,"OldNuke",0.854746835443038
7877,"OldNuke",0.854746835443038
7878,"OldNuke",0.854746835443038
7879,"OldNuke",0.831091772151899
7880,"OldNuke",0.831091772151899
7881,"OldNuke",0.831091772151899
7882,"OldNuke",0.831091772151899
7883,"OldNuke",0.831091772151899
7884,"OldNuke",0.831091772151899
7885,"OldNuke",0.831091772151899
7886,"OldNuke",0.831091772151899
7887,"OldNuke",0.831091772151899
7888,"OldNuke",0.831091772151899
7889,"OldNuke",0.831091772151899
7890,"OldNuke",0.831091772151899
7891,"OldNuke",0.831091772151899
7892,"OldNuke",0.831091772151899
7893,"OldNuke",0.831091772151899
7894,"OldNuke",0.820965189873418
7895,"OldNuke",0.820965189873418
7896,"OldNuke",0.820965189873418
7897,"OldNuke",0.820965189873418
7898,"OldNuke",0.820965189873418
7899,"OldNuke",0.820965189873418
7900,"OldNuke",0.820965189873418
7901,"OldNuke",0.844620253164557
7902,"OldNuke",0.82254746835443
7903,"OldNuke",0.82254746835443
7904,"OldNuke",0.844620253164557
7905,"OldNuke",0.844620253164557
7906,"OldNuke",0.844620253164557
7907,"OldNuke",0.844620253164557
7908,"OldNuke",0.844620253164557
7909,"OldNuke",0.844620253164557
7910,"OldNuke",0.844620253164557
7911,"OldNuke",0.844620253164557
7912,"OldNuke",0.844620253164557
7913,"OldNuke",0.844620253164557
7914,"OldNuke",0.854746835443038
7915,"OldNuke",0.854746835443038
7916,"OldNuke",0.854746835443038
7917,"OldNuke",0.854746835443038
7918,"OldNuke",0.855775316455696
7919,"OldNuke",0.855775316455696
7920,"OldNuke",0.855775316455696
7921,"OldNuke",0.855775316455696
7922,"OldNuke",0.855775316455696
7923,"OldNuke",0.855775316455696
7924,"OldNuke",0.854746835443038
7925,"OldNuke",0.854746835443038
7926,"OldNuke",0.863164556962025
7927,"OldNuke",0.87756329113924
7928,"OldNuke",0.87756329113924
7929,"OldNuke",0.87756329113924
7930,"OldNuke",0.87756329113924
7931,"OldNuke",0.87756329113924
7932,"OldNuke",0.87756329113924
7933,"OldNuke",0.879620253164557
7934,"OldNuke",0.879620253164557
7935,"OldNuke",0.879620253164557
7936,"OldNuke",0.879620253164557
7937,"OldNuke",0.879620253164557
7938,"OldNuke",0.879620253164557
7939,"OldNuke",0.879620253164557
7940,"OldNuke",0.879620253164557
7941,"OldNuke",0.879620253164557
7942,"OldNuke",0.879620253164557
7943,"OldNuke",0.879620253164557
7944,"OldNuke",0.865142405063291
7945,"OldNuke",0.865142405063291
7946,"OldNuke",0.862610759493671
7947,"OldNuke",0.850743670886076
7948,"OldNuke",0.852721518987342
7949,"OldNuke",0.867120253164557
7950,"OldNuke",0.867120253164557
7951,"OldNuke",0.867120253164557
7952,"OldNuke",0.867120253164557
7953,"OldNuke",0.867120253164557
7954,"OldNuke",0.867120253164557
7955,"OldNuke",0.867120253164557
7956,"OldNuke",0.867120253164557
7957,"OldNuke",0.867120253164557
7958,"OldNuke",0.867120253164557
7959,"OldNuke",0.867120253164557
7960,"OldNuke",0.867120253164557
7961,"OldNuke",0.867120253164557
7962,"OldNuke",0.867120253164557
7963,"OldNuke",0.85870253164557
7964,"OldNuke",0.85870253164557
7965,"OldNuke",0.85870253164557
7966,"OldNuke",0.85870253164557
7967,"OldNuke",0.85870253164557
7968,"OldNuke",0.862025316455696
7969,"OldNuke",0.862025316455696
7970,"OldNuke",0.862025316455696
7971,"OldNuke",0.862025316455696
7972,"OldNuke",0.862025316455696
7973,"OldNuke",0.862025316455696
7974,"OldNuke",0.862025316455696
7975,"OldNuke",0.862025316455696
7976,"OldNuke",0.862025316455696
7977,"OldNuke",0.85870253164557
7978,"OldNuke",0.85870253164557
7979,"OldNuke",0.85870253164557
7980,"OldNuke",0.85870253164557
7981,"OldNuke",0.85870253164557
7982,"OldNuke",0.85870253164557
7983,"OldNuke",0.85870253164557
7984,"OldNuke",0.85870253164557
7985,"OldNuke",0.85870253164557
7986,"OldNuke",0.85870253164557
7987,"OldNuke",0.85870253164557
7988,"OldNuke",0.85870253164557
7989,"OldNuke",0.85870253164557
7990,"OldNuke",0.85870253164557
7991,"OldNuke",0.873180379746835
7992,"OldNuke",0.85245253164557
7993,"OldNuke",0.85245253164557
7994,"OldNuke",0.85245253164557
7995,"OldNuke",0.838053797468354
7996,"OldNuke",0.838053797468354
7997,"OldNuke",0.85245253164557
7998,"OldNuke",0.85371835443038
7999,"OldNuke",0.85371835443038
8000,"OldNuke",0.85371835443038
8001,"OldNuke",0.85371835443038
8002,"OldNuke",0.85371835443038
8003,"OldNuke",0.85245253164557
8004,"OldNuke",0.85245253164557
8005,"OldNuke",0.862262658227848
8006,"OldNuke",0.862262658227848
8007,"OldNuke",0.862262658227848
8008,"OldNuke",0.862262658227848
8009,"OldNuke",0.862262658227848
8010,"OldNuke",0.862262658227848
8011,"OldNuke",0.862262658227848
