"TIMESTAMP","areaConsumption"
444,80158
445,80996
446,80791
447,79253
448,77207
449,76221
450,76313
451,80427
452,84285
453,81026
454,76023
455,71838
456,74721
457,73676
458,69265
459,69167
460,67190
461,65133
462,65373
463,69499
464,77205
465,82529
466,82637
467,82796
468,82548
469,82750
470,82042
471,79999
472,77862
473,76752
474,77248
475,82195
476,86452
477,83159
478,78216
479,73976
480,76656
481,75364
482,71088
483,71331
484,69259
485,66964
486,67103
487,71021
488,78046
489,82879
490,83448
491,83638
492,83566
493,83845
494,83011
495,81306
496,79239
497,77860
498,77780
499,82060
500,85689
501,82509
502,77593
503,73489
504,76339
505,75118
506,70655
507,71216
508,69016
509,66906
510,67053
511,71010
512,78527
513,83540
514,83529
515,83628
516,83217
517,83257
518,82409
519,80253
520,78443
521,77225
522,77640
523,82185
524,86689
525,83530
526,78936
527,74850
528,77636
529,76520
530,72432
531,72724
532,70463
533,68160
534,68602
535,72540
536,79762
537,85147
538,85338
539,85623
540,85337
541,85003
542,84151
543,81423
544,78898
545,77258
546,77416
547,82211
548,85954
549,83183
550,78975
551,75653
552,78794
553,77605
554,72753
555,72452
556,69672
557,67148
558,66213
559,67531
560,69775
561,72583
562,74924
563,76952
564,76859
565,76995
566,77608
567,74067
568,71181
569,69539
570,69069
571,73655
572,78009
573,76450
574,73112
575,70709
576,74903
577,74450
578,70621
579,69682
580,67310
581,64531
582,63381
583,63988
584,65104
585,66710
586,68598
587,71173
588,72448
589,72918
590,73369
591,68719
592,65519
593,63892
594,63924
595,69026
596,74956
597,74898
598,72289
599,69311
600,72465
601,71631
602,67885
603,67486
604,65541
605,63295
606,63578
607,67793
608,74940
609,79794
610,79980
611,80476
612,80714
613,81488
614,81349
615,79687
616,77495
617,75938
618,75715
619,79113
620,82819
621,79638
622,74670
623,70499
624,73200
625,71738
626,67574
627,67750
628,65467
629,63207
630,63426
631,67486
632,74760
633,79686
634,79419
635,79446
636,79296
637,79670
638,79201
639,77497
640,75444
641,73935
642,73941
643,77918
644,82452
645,79490
646,74364
647,70258
648,73116
649,72169
650,67717
651,67593
652,65348
653,63115
654,63175
655,67120
656,74449
657,79742
658,80132
659,80065
660,79847
661,80418
662,80259
663,78770
664,76487
665,75058
666,74611
667,77977
668,82506
669,79372
670,74493
671,70315
672,72887
673,71737
674,67570
675,66591
676,64417
677,62220
678,62233
679,66000
680,73478
681,78665
682,78706
683,79061
684,79540
685,80621
686,80606
687,79476
688,77787
689,76197
690,75958
691,79051
692,82758
693,79435
694,74483
695,70542
696,73402
697,72381
698,68256
699,67442
700,65671
701,63771
702,64278
703,68172
704,75548
705,80830
706,81198
707,81579
708,81428
709,81717
710,80878
711,78504
712,75919
713,74329
714,74223
715,77773
716,82105
717,79263
718,75052
719,71429
720,74332
721,73319
722,68557
723,67476
724,64856
725,62372
726,61775
727,62993
728,65246
729,68008
730,70500
731,72363
732,72297
733,72606
734,73800
735,70556
736,68428
737,67137
738,67329
739,71101
740,76185
741,74516
742,71167
743,68563
744,72378
745,72291
746,68381
747,67432
748,64740
749,61907
750,60783
751,61320
752,62433
753,63895
754,65964
755,68762
756,70537
757,71783
758,73181
759,69320
760,66653
761,65314
762,65504
763,69189
764,75073
765,75413
766,73005
767,69863
768,73061
769,72326
770,68462
771,68033
772,66254
773,64163
774,64626
775,69242
776,76916
777,82585
778,82871
779,83071
780,81979
781,81710
782,81085
783,79384
784,77134
785,75795
786,75904
787,79773
788,86065
789,83399
790,78781
791,74519
792,77519
793,76704
794,72486
795,71794
796,69852
797,67810
798,68108
799,72386
800,79561
801,84301
802,84744
803,85085
804,84593
805,84767
806,83983
807,81964
808,79929
809,78674
810,78839
811,82049
812,88595
813,85455
814,80648
815,76649
816,78954
817,78015
818,74072
819,74249
820,72153
821,69940
822,70284
823,74067
824,81407
825,86173
826,86700
827,87038
828,86736
829,86851
830,86211
831,84090
832,82120
833,80770
834,80485
835,83634
836,90087
837,86965
838,82017
839,77688
840,80535
841,79533
842,75362
843,75964
844,73910
845,71514
846,71695
847,75497
848,82518
849,86940
850,86974
851,87210
852,86691
853,87048
854,86333
855,84652
856,82929
857,81943
858,81946
859,85237
860,91446
861,88284
862,83645
863,79454
864,82260
865,81383
866,77034
867,78267
868,75970
869,73763
870,73774
871,77691
872,85361
873,90420
874,91008
875,91471
876,91319
877,91583
878,90685
879,88490
880,85880
881,83989
882,83247
883,86372
884,91934
885,89277
886,84934
887,81242
888,84255
889,82982
890,78276
891,77193
892,74650
893,71981
894,71096
895,72590
896,74793
897,77303
898,80064
899,81566
900,80696
901,80214
902,80041
903,76074
904,72956
905,70972
906,70402
907,73881
908,80962
909,79652
910,76333
911,73742
912,77696
913,77218
914,73192
915,72332
916,69719
917,66689
918,65324
919,65506
920,66483
921,67417
922,69506
923,72162
924,73026
925,73700
926,74438
927,70203
928,67011
929,64842
930,64659
931,67944
932,76168
933,76709
934,74340
935,71729
936,74892
937,74538
938,71098
939,71137
940,69387
941,67462
942,67920
943,72465
944,79316
945,83375
946,83824
947,83203
948,81860
949,81663
950,80689
951,78405
952,75703
953,73732
954,73150
955,75772
956,83372
957,81195
958,76856
959,72863
960,76328
961,75192
962,71133
963,72157
964,70128
965,67670
966,67868
967,71762
968,78583
969,82017
970,82620
971,82658
972,82059
973,82024
974,80862
975,78412
976,75501
977,73680
978,72853
979,75608
980,83132
981,80946
982,76335
983,72513
984,75398
985,74702
986,70920
987,71694
988,70050
989,67755
990,68026
991,72021
992,78292
993,82086
994,82946
995,82269
996,80406
997,79450
998,77502
999,74558
1000,71588
1001,69187
1002,68439
1003,71102
1004,79763
1005,78392
1006,74193
1007,70864
1008,74054
1009,73637
1010,69774
1011,71049
1012,68880
1013,66755
1014,66933
1015,71038
1016,77437
1017,81280
1018,81734
1019,81498
1020,80347
1021,79528
1022,77769
1023,74943
1024,72080
1025,69968
1026,69420
1027,72075
1028,79783
1029,78002
1030,73461
1031,69736
1032,72757
1033,72157
1034,67926
1035,68739
1036,66542
1037,64231
1038,64170
1039,67978
1040,74402
1041,78652
1042,79364
1043,78949
1044,77718
1045,76882
1046,76263
1047,73473
1048,70955
1049,69202
1050,68486
1051,70879
1052,76765
1053,74587
1054,70590
1055,67067
1056,69942
1057,68788
1058,64174
1059,62862
1060,60263
1061,57409
1062,56516
1063,57966
1064,60292
1065,62081
1066,64850
1067,67111
1068,67516
1069,68580
1070,69725
1071,66581
1072,63906
1073,62273
1074,61719
1075,63963
1076,70245
1077,69027
1078,65779
1079,63270
1080,67185
1081,66874
1082,62824
1083,61705
1084,59240
1085,56248
1086,55083
1087,55553
1088,56667
1089,57303
1090,59694
1091,62549
1092,63835
1093,64944
1094,65882
1095,61864
1096,59135
1097,57659
1098,57500
1099,60207
1100,67500
1101,67995
1102,65658
1103,63260
1104,66850
1105,66527
1106,62651
1107,62555
1108,60950
1109,59081
1110,59700
1111,63933
1112,70996
1113,74897
1114,76995
1115,77728
1116,77358
1117,77436
1118,76595
1119,74681
1120,72326
1121,70742
1122,70300
1123,71966
1124,78828
1125,76915
1126,72162
1127,68357
1128,71379
1129,70099
1130,65957
1131,64941
1132,63018
1133,60670
1134,60904
1135,64732
1136,71169
1137,74658
1138,76367
1139,77093
1140,77194
1141,78042
1142,77162
1143,75181
1144,72829
1145,70796
1146,70264
1147,71987
1148,78965
1149,76970
1150,72268
1151,68988
1152,71951
1153,71498
1154,67313
1155,67416
1156,65431
1157,63325
1158,63596
1159,67612
1160,73711
1161,76478
1162,78402
1163,78429
1164,77679
1165,77516
1166,76185
1167,73920
1168,71456
1169,69311
1170,68393
1171,70174
1172,78266
1173,76706
1174,72623
1175,69047
1176,72108
1177,71638
1178,67822
1179,68934
1180,66827
1181,64498
1182,64663
1183,68537
1184,74789
1185,77805
1186,78879
1187,78676
1188,77448
1189,76660
1190,75342
1191,72874
1192,70570
1193,68691
1194,68001
1195,69919
1196,77746
1197,75912
1198,71564
1199,68042
1200,71308
1201,70480
1202,66357
1203,67211
1204,64797
1205,62330
1206,62562
1207,66097
1208,72566
1209,75505
1210,76956
1211,77202
1212,76544
1213,76631
1214,75900
1215,73489
1216,71106
1217,69457
1218,68488
1219,70505
1220,76660
1221,74745
1222,70452
1223,66917
1224,70013
1225,69134
1226,64377
1227,63167
1228,60417
1229,57891
1230,56936
1231,58193
1232,60766
1233,62315
1234,65561
1235,67662
1236,68559
1237,69915
1238,71017
1239,67651
1240,65424
1241,63530
1242,62968
1243,64818
1244,71503
1245,70907
1246,67936
1247,65701
1248,69898
1249,69785
1250,65835
1251,65185
1252,62949
1253,60234
1254,59211
1255,60059
1256,61287
1257,61657
1258,64213
1259,65917
1260,66138
1261,66330
1262,66779
1263,62471
1264,59693
1265,57988
1266,57737
1267,60508
1268,69239
1269,70431
1270,68184
1271,65738
1272,68945
1273,68235
1274,64383
1275,63851
1276,61720
1277,59298
1278,59492
1279,63260
1280,69588
1281,72750
1282,74709
1283,75408
1284,75042
1285,75309
1286,74786
1287,73313
1288,70985
1289,69675
1290,68828
1291,70394
1292,77777
1293,76392
1294,71791
1295,68108
1296,71282
1297,70350
1298,66159
1299,65610
1300,63785
1301,61644
1302,62212
1303,65895
1304,72603
1305,75901
1306,77298
1307,77260
1308,76917
1309,77099
1310,76418
1311,74256
1312,71892
1313,70337
1314,69414
1315,70844
1316,78372
1317,77333
1318,72799
1319,69047
1320,71879
1321,71057
1322,66671
1323,65903
1324,63884
1325,61528
1326,61787
1327,65406
1328,71192
1329,73359
1330,74978
1331,75273
1332,75078
1333,75349
1334,74709
1335,72652
1336,70522
1337,68690
1338,67903
1339,69171
1340,75537
1341,74041
1342,69371
1343,65603
1344,68214
1345,67368
1346,63114
1347,63661
1348,61274
1349,58869
1350,58751
1351,62289
1352,68597
1353,71434
1354,72989
1355,73395
1356,73347
1357,73919
1358,73357
1359,71865
1360,69931
1361,68648
1362,67896
1363,69106
1364,75199
1365,73357
1366,68610
1367,64932
1368,67895
1369,67240
1370,62955
1371,62329
1372,60347
1373,58244
1374,58786
1375,62579
1376,69281
1377,72761
1378,74319
1379,74705
1380,74104
1381,74208
1382,73840
1383,71311
1384,68956
1385,66934
1386,65935
1387,67296
1388,74028
1389,73686
1390,70084
1391,66932
1392,70455
1393,69763
1394,65223
1395,64426
1396,62057
1397,59605
1398,58917
1399,60508
1400,62816
1401,63954
1402,66558
1403,67666
1404,67193
1405,67173
1406,67730
1407,64420
1408,61851
1409,60344
1410,59777
1411,61798
1412,68304
1413,67995
1414,64698
1415,62089
1416,65805
1417,65573
1418,62495
1419,60965
1420,57303
1421,53811
1422,52391
1423,52703
1424,53441
1425,53316
1426,56167
1427,58605
1428,60002
1429,61248
1430,62470
1431,58463
1432,55676
1433,54096
1434,53589
1435,55560
1436,62271
1437,63545
1438,61045
1439,58464
1440,61367
1441,60901
1442,57002
1443,56041
1444,54009
1445,52037
1446,52537
1447,56806
1448,63846
1449,66966
1450,68914
1451,68795
1452,68362
1453,69092
1454,68988
1455,67475
1456,65304
1457,63782
1458,62929
1459,64325
1460,71807
1461,71550
1462,66891
1463,63424
1464,66500
1465,65608
1466,61368
1467,60736
1468,58673
1469,56718
1470,57069
1471,61291
1472,67493
1473,69653
1474,70402
1475,70102
1476,68938
1477,68951
1478,68640
1479,66732
1480,64676
1481,63053
1482,62647
1483,64002
1484,71250
1485,71088
1486,66561
1487,63011
1488,65800
1489,65093
1490,60929
1491,61581
1492,59603
1493,57627
1494,57953
1495,61980
1496,68015
1497,70743
1498,72220
1499,72047
1500,71268
1501,71330
1502,71218
1503,69616
1504,67374
1505,65687
1506,65001
1507,66140
1508,73535
1509,74038
1510,69621
1511,66447
1512,69544
1513,68771
1514,64841
1515,65850
1516,63953
1517,62134
1518,62335
1519,66349
1520,72841
1521,75056
1522,75451
1523,74163
1524,72295
1525,71558
1526,70289
1527,67847
1528,65271
1529,63268
1530,62243
1531,63729
1532,71509
1533,72494
1534,68619
1535,65141
1536,68694
1537,68222
1538,64207
1539,65175
1540,63373
1541,61533
1542,62058
1543,66099
1544,72625
1545,75301
1546,75631
1547,74083
1548,71994
1549,70561
1550,69295
1551,66156
1552,63038
1553,60728
1554,59318
1555,60762
1556,67552
1557,69350
1558,65830
1559,63215
1560,66780
1561,66167
1562,61908
1563,61410
1564,59117
1565,57230
1566,56640
1567,58484
1568,60887
1569,62220
1570,64098
1571,64372
1572,62508
1573,61479
1574,61620
1575,57825
1576,54940
1577,52443
1578,51472
1579,53168
1580,60343
1581,62437
1582,59533
1583,57551
1584,61765
1585,62078
1586,58534
1587,57925
1588,55533
1589,53163
1590,52376
1591,53327
1592,54553
1593,54844
1594,56588
1595,57246
1596,56460
1597,56165
1598,56446
1599,51759
1600,48652
1601,46401
1602,45696
1603,48273
1604,56567
1605,60079
1606,58075
1607,55579
1608,58795
1609,58660
1610,55191
1611,54772
1612,52928
1613,50995
1614,51505
1615,56059
1616,62949
1617,65339
1618,66486
1619,66262
1620,65525
1621,65408
1622,64671
1623,62563
1624,60215
1625,58393
1626,57374
1627,58882
1628,66112
1629,66932
1630,62361
1631,58839
1632,61728
1633,61101
1634,56836
1635,57231
1636,55378
1637,53114
1638,53633
1639,57596
1640,64954
1641,67949
1642,68354
1643,67972
1644,67074
1645,66704
1646,65899
1647,64028
1648,61952
1649,60173
1650,59499
1651,60780
1652,67334
1653,68036
1654,63222
1655,59428
1656,62128
1657,61495
1658,57095
1659,56053
1660,53930
1661,52225
1662,52697
1663,56413
1664,63657
1665,66932
1666,67956
1667,67193
1668,65770
1669,65447
1670,64332
1671,62358
1672,60077
1673,57954
1674,56980
1675,57963
1676,65077
1677,66742
1678,62022
1679,58565
1680,61532
1681,60970
1682,56834
1683,56307
1684,54373
1685,52458
1686,53037
1687,57307
1688,64646
1689,67697
1690,67963
1691,66865
1692,65884
1693,65292
1694,64120
1695,61939
1696,59608
1697,57681
1698,56856
1699,58108
1700,65288
1701,66593
1702,62250
1703,58916
1704,61834
1705,61364
1706,57163
1707,56443
1708,54627
1709,52918
1710,53357
1711,57476
1712,64296
1713,67597
1714,68041
1715,67708
1716,66641
1717,66434
1718,65948
1719,63796
1720,61783
1721,60269
1722,59610
1723,61222
1724,66953
1725,68083
1726,63851
1727,60814
1728,64013
1729,63227
1730,58322
1731,57171
1732,54932
1733,52576
1734,52187
1735,53668
1736,55534
1737,57544
1738,60526
1739,62080
1740,62015
1741,62229
1742,63227
1743,59956
1744,57429
1745,55858
1746,55358
1747,57235
1748,62815
1749,64618
1750,61177
1751,58726
1752,62672
1753,62602
1754,58533
1755,57416
1756,54872
1757,52163
1758,51210
1759,52045
1760,52527
1761,53508
1762,56453
1763,58981
1764,60166
1765,61464
1766,62483
1767,58405
1768,56000
1769,54452
1770,54160
1771,56023
1772,62031
1773,65115
1774,62274
1775,59498
1776,62604
1777,61991
1778,58195
1779,57763
1780,55805
1781,53950
1782,54719
1783,59286
1784,66413
1785,70064
1786,71127
1787,70552
1788,69575
1789,69007
1790,68296
1791,66183
1792,63639
1793,61653
1794,60872
1795,61939
1796,68173
1797,70143
1798,65450
1799,61807
1800,64605
1801,63979
1802,59547
1803,58923
1804,56900
1805,55259
1806,55898
1807,60251
1808,67275
1809,70602
1810,70302
1811,68993
1812,67174
1813,66288
1814,64888
1815,62753
1816,60618
1817,58737
1818,57452
1819,58292
1820,64065
1821,66709
1822,62011
1823,58529
1824,61157
1825,60487
1826,56118
1827,55483
1828,53480
1829,51678
1830,52185
1831,56301
1832,62547
1833,65901
1834,66813
1835,66199
1836,65117
1837,64570
1838,63428
1839,61442
1840,58938
1841,57438
1842,56368
1843,57679
1844,63534
1845,66020
1846,61578
1847,58116
1848,60806
1849,60324
1850,56198
1851,55480
1852,53405
1853,51699
1854,52080
1855,56145
1856,62782
1857,66336
1858,67221
1859,67047
1860,66619
1861,66915
1862,66413
1863,64816
1864,63054
1865,61243
1866,60324
1867,61684
1868,67074
1869,68457
1870,63633
1871,59817
1872,62561
1873,61627
1874,57296
1875,56299
1876,54167
1877,52166
1878,52476
1879,56209
1880,62586
1881,66469
1882,68045
1883,68770
1884,69812
1885,69263
1886,68295
1887,65870
1888,63298
1889,61062
1890,60041
1891,61175
1892,65408
1893,67442
1894,63142
1895,59966
1896,62849
1897,61898
1898,57078
1899,55745
1900,53259
1901,50916
1902,50271
1903,51952
1904,53157
1905,55554
1906,58685
1907,60575
1908,60666
1909,61552
1910,62774
1911,59582
1912,57302
1913,56123
1914,55575
1915,57233
1916,61283
1917,63003
1918,60079
1919,57438
1920,61242
1921,61154
1922,56815
1923,55835
1924,53205
1925,50526
1926,49591
1927,50251
1928,50383
1929,51895
1930,54621
1931,56939
1932,58084
1933,59643
1934,60891
1935,57321
1936,54610
1937,52816
1938,51960
1939,53514
1940,58810
1941,63575
1942,61172
1943,58641
1944,61920
1945,61529
1946,58019
1947,57663
1948,55847
1949,54099
1950,55092
1951,59880
1952,66257
1953,69905
1954,70176
1955,69091
1956,67178
1957,66392
1958,65514
1959,63058
1960,60486
1961,58590
1962,57343
1963,58259
1964,63843
1965,67335
1966,62962
1967,59437
1968,62716
1969,61717
1970,57327
1971,56793
1972,54636
1973,52877
1974,53267
1975,57526
1976,63520
1977,67296
1978,68205
1979,68088
1980,67821
1981,68313
1982,68189
1983,66736
1984,65377
1985,64337
1986,64005
1987,65212
1988,70149
1989,71348
1990,66338
1991,62557
1992,65054
1993,64188
1994,59530
1995,58842
1996,56859
1997,55126
1998,55553
1999,59862
2000,66014
2001,70310
2002,71928
2003,71993
2004,71434
2005,71614
2006,70907
2007,69358
2008,67547
2009,65670
2010,64698
2011,65285
2012,69618
2013,72511
2014,68245
2015,64528
2016,67208
2017,66713
2018,62626
2019,61839
2020,59727
2021,57946
2022,58333
2023,62612
2024,68417
2025,71925
2026,72518
2027,72407
2028,71904
2029,71954
2030,71460
2031,70069
2032,67974
2033,66198
2034,65020
2035,65539
2036,69626
2037,71954
2038,67477
2039,63580
2040,65805
2041,64846
2042,60359
2043,59623
2044,57502
2045,55651
2046,56127
2047,60205
2048,66021
2049,69217
2050,69376
2051,68306
2052,67321
2053,66921
2054,66415
2055,64290
2056,62011
2057,60001
2058,59245
2059,60306
2060,64149
2061,67409
2062,63627
2063,60492
2064,63280
2065,62478
2066,57420
2067,55936
2068,53366
2069,50818
2070,50254
2071,51729
2072,52363
2073,54664
2074,57351
2075,58808
2076,58710
2077,59415
2078,60250
2079,56853
2080,54095
2081,52524
2082,51541
2083,52843
2084,56816
2085,59693
2086,56466
2087,54074
2088,57636
2089,57388
2090,53387
2091,52087
2092,49358
2093,46432
2094,45956
2095,46463
2096,46243
2097,48663
2098,51406
2099,53529
2100,55475
2101,57936
2102,54482
2103,51891
2104,50138
2105,49391
2106,50722
2107,53872
2108,56610
2109,57592
2110,55055
2111,57459
2112,56820
2113,52553
2114,51563
2115,49465
2116,47351
2117,47662
2118,51626
2119,58922
2120,62770
2121,64605
2122,65068
2123,64649
2124,64715
2125,64499
2126,62732
2127,60707
2128,59016
2129,57808
2130,58364
2131,61065
2132,61505
2133,61126
2134,57393
2135,60151
2136,59149
2137,54130
2138,52971
2139,50813
2140,48778
2141,49016
2142,52246
2143,59536
2144,63205
2145,64595
2146,65048
2147,64773
2148,65210
2149,64602
2150,62781
2151,60670
2152,58808
2153,57480
2154,57368
2155,59710
2156,60022
2157,60938
2158,58219
2159,60715
2160,60039
2161,55428
2162,54486
2163,52322
2164,50761
2165,51220
2166,55097
2167,62382
2168,66108
2169,67523
2170,67426
2171,67134
2172,66871
2173,66197
2174,64112
2175,62278
2176,60114
2177,58767
2178,58826
2179,61332
2180,62032
2181,62919
2182,59642
2183,62258
2184,61690
2185,57112
2186,56124
2187,54091
2188,52168
2189,52274
2190,56017
2191,63411
2192,67044
2193,68309
2194,68406
2195,67821
2196,68148
2197,67509
2198,65774
2199,63572
2200,61520
2201,60246
2202,60241
2203,62681
2204,62407
2205,62843
2206,59486
2207,61952
2208,61250
2209,56442
2210,55099
2211,52888
2212,50856
2213,50835
2214,54006
2215,61088
2216,64251
2217,65946
2218,66291
2219,65796
2220,65868
2221,65652
2222,63567
2223,61118
2224,59139
2225,57680
2226,58329
2227,60216
2228,60302
2229,60809
2230,57866
2231,60837
2232,59897
2233,54572
2234,52936
2235,50366
2236,47791
2237,47010
2238,48117
2239,50433
2240,51901
2241,55219
2242,57662
2243,58180
2244,58938
2245,60520
2246,57165
2247,55387
2248,53570
2249,52605
2250,53309
2251,55887
2252,56866
2253,57542
2254,55721
2255,59907
2256,60063
2257,55621
2258,54679
2259,52257
2260,49725
2261,48992
2262,49610
2263,50974
2264,51816
2265,54483
2266,56204
2267,56283
2268,56245
2269,56710
2270,52061
2271,49119
2272,47187
2273,45893
2274,46268
2275,48932
2276,51450
2277,55490
2278,54667
2279,59006
2280,59030
2281,54671
2282,54157
2283,52204
2284,50209
2285,49762
2286,51291
2287,52921
2288,53471
2289,55577
2290,56810
2291,56460
2292,56319
2293,56706
2294,52600
2295,49597
2296,47245
2297,46155
2298,47180
2299,50890
2300,52907
2301,55984
2302,54248
2303,57648
2304,57036
2305,53323
2306,52767
2307,51112
2308,49516
2309,50435
2310,55251
2311,63127
2312,66704
2313,67309
2314,66505
2315,65013
2316,64397
2317,63428
2318,61178
2319,58692
2320,56343
2321,54702
2322,54411
2323,56911
2324,57202
2325,58905
2326,56513
2327,59225
2328,58667
2329,54350
2330,53468
2331,51807
2332,50130
2333,50728
2334,54658
2335,62090
2336,65930
2337,66499
2338,65146
2339,63400
2340,62647
2341,61587
2342,59284
2343,57040
2344,54517
2345,53040
2346,52613
2347,54955
2348,55035
2349,56651
2350,54362
2351,57242
2352,56562
2353,52332
2354,51557
2355,49569
2356,47779
2357,48354
2358,52162
2359,59237
2360,62554
2361,63221
2362,61926
2363,60607
2364,59871
2365,58889
2366,56939
2367,54864
2368,52782
2369,51271
2370,50932
2371,52973
2372,52857
2373,54362
2374,52028
2375,54636
2376,54120
2377,49710
2378,48463
2379,46502
2380,44832
2381,45022
2382,48984
2383,55822
2384,59130
2385,59846
2386,59409
2387,58477
2388,57958
2389,57804
2390,55340
2391,53489
2392,51274
2393,49927
2394,50268
2395,51874
2396,51731
2397,52836
2398,50923
2399,53790
2400,52929
2401,47825
2402,46347
2403,43873
2404,41465
2405,40980
2406,41956
2407,43623
2408,45429
2409,48695
2410,50823
2411,51003
2412,51877
2413,53239
2414,50138
2415,47946
2416,46037
2417,45411
2418,45334
2419,47426
2420,48044
2421,49508
2422,48286
2423,52187
2424,52071
2425,47806
2426,46683
2427,44075
2428,41644
2429,40832
2430,41532
2431,42026
2432,42983
2433,45076
2434,46691
2435,46949
2436,47472
2437,48474
2438,44526
2439,41860
2440,39900
2441,38634
2442,39201
2443,41845
2444,43759
2445,46784
2446,45894
2447,49088
2448,48374
2449,44558
2450,43588
2451,41575
2452,39950
2453,40532
2454,44623
2455,50441
2456,54194
2457,55891
2458,56118
2459,55565
2460,55885
2461,55610
2462,54154
2463,52602
2464,50756
2465,49126
2466,48503
2467,50292
2468,49888
2469,50554
2470,48821
2471,51269
2472,50675
2473,45612
2474,44681
2475,42477
2476,40645
2477,41064
2478,44444
2479,50203
2480,53394
2481,54886
2482,55071
2483,54787
2484,55157
2485,54926
2486,53595
2487,52201
2488,50634
2489,49529
2490,48854
2491,50237
2492,49372
2493,49597
